id,title,budget,revenue,popularity,vote_average,vote_count,release_date,genre
699,For Your Eyes Only,28000000,195312802,26.090746,6.3,490,1981-06-23,Thriller
9778,Serendipity,28000000,77516304,14.530803,6.6,521,2001-10-05,Comedy
9778,Serendipity,28000000,77516304,14.530803,6.6,521,2001-10-05,Romance
8831,Timecop,27000000,101646581,13.308127,5.5,282,1994-09-15,Thriller
8831,Timecop,27000000,101646581,13.308127,5.5,282,1994-09-15,Science Fiction
8831,Timecop,27000000,101646581,13.308127,5.5,282,1994-09-15,Action
8831,Timecop,27000000,101646581,13.308127,5.5,282,1994-09-15,Crime
9398,Zoolander,28000000,60780981,38.0958,6.1,1337,2001-09-28,Comedy
112949,Safe Haven,28000000,97594140,37.729059,6.9,823,2013-02-07,Romance
10439,Hocus Pocus,28000000,39514713,18.650748,6.4,471,1993-07-16,Comedy
10439,Hocus Pocus,28000000,39514713,18.650748,6.4,471,1993-07-16,Family
10439,Hocus Pocus,28000000,39514713,18.650748,6.4,471,1993-07-16,Fantasy
3638,No Reservations,28000000,92601050,15.794946,6.1,327,2007-07-25,Comedy
23483,Kick-Ass,28000000,96188903,45.054936,7.1,4645,2010-03-22,Action
23483,Kick-Ass,28000000,96188903,45.054936,7.1,4645,2010-03-22,Crime
62206,30 Minutes or Less,28000000,40547440,25.039383,5.6,531,2011-08-11,Action
62206,30 Minutes or Less,28000000,40547440,25.039383,5.6,531,2011-08-11,Adventure
62206,30 Minutes or Less,28000000,40547440,25.039383,5.6,531,2011-08-11,Comedy
10577,Dracula 2000,28000000,33000337,6.756771,4.6,148,2000-12-22,Thriller
10577,Dracula 2000,28000000,33000337,6.756771,4.6,148,2000-12-22,Horror
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000,100654149,22.14595,6.1,493,2014-10-08,Family
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000,100654149,22.14595,6.1,493,2014-10-08,Comedy
4348,Pride & Prejudice,28000000,121147947,36.58383,7.7,1358,2005-09-16,Drama
4348,Pride & Prejudice,28000000,121147947,36.58383,7.7,1358,2005-09-16,Romance
78,Blade Runner,28000000,33139618,94.056131,7.9,3509,1982-06-25,Science Fiction
78,Blade Runner,28000000,33139618,94.056131,7.9,3509,1982-06-25,Drama
78,Blade Runner,28000000,33139618,94.056131,7.9,3509,1982-06-25,Thriller
11780,Rob Roy,28000000,31596911,10.703456,6.5,148,1995-04-13,Adventure
192102,3 Days to Kill,28000000,52597999,41.638961,6.0,883,2014-02-14,Action
192102,3 Days to Kill,28000000,52597999,41.638961,6.0,883,2014-02-14,Drama
192102,3 Days to Kill,28000000,52597999,41.638961,6.0,883,2014-02-14,Thriller
192102,3 Days to Kill,28000000,52597999,41.638961,6.0,883,2014-02-14,Crime
2001,We Own the Night,21000000,54926886,14.518708,6.5,323,2007-05-25,Drama
2001,We Own the Night,21000000,54926886,14.518708,6.5,323,2007-05-25,Crime
2001,We Own the Night,21000000,54926886,14.518708,6.5,323,2007-05-25,Thriller
11516,Winged Migration,35866397,20217080,3.75074,7.0,49,2001-12-12,Documentary
10025,Just My Luck,28000000,38159905,22.074306,5.8,491,2006-05-12,Comedy
10025,Just My Luck,28000000,38159905,22.074306,5.8,491,2006-05-12,Drama
10025,Just My Luck,28000000,38159905,22.074306,5.8,491,2006-05-12,Family
10025,Just My Luck,28000000,38159905,22.074306,5.8,491,2006-05-12,Fantasy
10025,Just My Luck,28000000,38159905,22.074306,5.8,491,2006-05-12,Romance
15198,"Mystery, Alaska",28000000,8888143,4.436792,6.0,69,1999-10-01,Drama
15198,"Mystery, Alaska",28000000,8888143,4.436792,6.0,69,1999-10-01,Comedy
23172,The Spy Next Door,28000000,45236543,14.639324,5.5,345,2010-01-15,Action
23172,The Spy Next Door,28000000,45236543,14.639324,5.5,345,2010-01-15,Comedy
23172,The Spy Next Door,28000000,45236543,14.639324,5.5,345,2010-01-15,Family
17834,A Simple Wish,28000000,8345056,1.767479,5.5,46,1997-07-11,Adventure
17834,A Simple Wish,28000000,8345056,1.767479,5.5,46,1997-07-11,Comedy
17834,A Simple Wish,28000000,8345056,1.767479,5.5,46,1997-07-11,Family
17834,A Simple Wish,28000000,8345056,1.767479,5.5,46,1997-07-11,Fantasy
10016,Ghosts of Mars,28000000,14010832,13.145205,4.8,296,2001-08-24,Action
10016,Ghosts of Mars,28000000,14010832,13.145205,4.8,296,2001-08-24,Horror
10016,Ghosts of Mars,28000000,14010832,13.145205,4.8,296,2001-08-24,Science Fiction
10317,Our Brand Is Crisis,28000000,7002261,12.921594,5.8,195,2015-09-11,Comedy
10317,Our Brand Is Crisis,28000000,7002261,12.921594,5.8,195,2015-09-11,Drama
58431,Pride and Prejudice and Zombies,28000000,16374328,28.397048,5.5,640,2016-02-04,Romance
58431,Pride and Prejudice and Zombies,28000000,16374328,28.397048,5.5,640,2016-02-04,Horror
58431,Pride and Prejudice and Zombies,28000000,16374328,28.397048,5.5,640,2016-02-04,Comedy
58431,Pride and Prejudice and Zombies,28000000,16374328,28.397048,5.5,640,2016-02-04,Thriller
9746,Kundun,28000000,5684789,7.039189,6.8,91,1997-12-25,Drama
13092,How to Lose Friends & Alienate People,27000000,17286299,16.785866,6.2,244,2008-10-02,Comedy
13092,How to Lose Friends & Alienate People,27000000,17286299,16.785866,6.2,244,2008-10-02,Romance
13092,How to Lose Friends & Alienate People,27000000,17286299,16.785866,6.2,244,2008-10-02,Drama
59859,Kick-Ass 2,28000000,60700000,40.28635,6.3,2224,2013-07-17,Action
59859,Kick-Ass 2,28000000,60700000,40.28635,6.3,2224,2013-07-17,Adventure
59859,Kick-Ass 2,28000000,60700000,40.28635,6.3,2224,2013-07-17,Crime
13495,Alatriste,24000000,23321954,6.009644,5.6,61,2006-09-01,Action
254473,Brick Mansions,28000000,68896829,25.520976,5.7,615,2014-04-22,Action
254473,Brick Mansions,28000000,68896829,25.520976,5.7,615,2014-04-22,Crime
254473,Brick Mansions,28000000,68896829,25.520976,5.7,615,2014-04-22,Drama
700,Octopussy,27500000,187500000,25.633663,6.2,527,1983-06-05,Adventure
700,Octopussy,27500000,187500000,25.633663,6.2,527,1983-06-05,Action
700,Octopussy,27500000,187500000,25.633663,6.2,527,1983-06-05,Thriller
4964,Knocked Up,30000000,219076518,22.527211,6.2,1214,2007-06-01,Comedy
4964,Knocked Up,30000000,219076518,22.527211,6.2,1214,2007-06-01,Romance
4964,Knocked Up,30000000,219076518,22.527211,6.2,1214,2007-06-01,Drama
10024,My Sister's Keeper,30000000,95714875,24.09152,7.1,598,2009-06-26,Drama
13490,Welcome Home Roscoe Jenkins,35000000,43650785,6.248273,5.7,57,2008-02-08,Comedy
13490,Welcome Home Roscoe Jenkins,35000000,43650785,6.248273,5.7,57,2008-02-08,Drama
15927,A Passage to India,8000000,27187653,9.548391,6.9,67,1984-12-14,Drama
15927,A Passage to India,8000000,27187653,9.548391,6.9,67,1984-12-14,Adventure
15927,A Passage to India,8000000,27187653,9.548391,6.9,67,1984-12-14,History
1259,Notes on a Scandal,15000000,49469904,12.576381,6.9,235,2006-12-25,Drama
1259,Notes on a Scandal,15000000,49469904,12.576381,6.9,235,2006-12-25,Romance
5125,Rendition,27500000,24748670,12.741073,6.2,205,2007-09-07,Drama
5125,Rendition,27500000,24748670,12.741073,6.2,205,2007-09-07,Thriller
174,Star Trek VI: The Undiscovered Country,27000000,96900000,16.188572,6.7,413,1991-12-05,Science Fiction
174,Star Trek VI: The Undiscovered Country,27000000,96900000,16.188572,6.7,413,1991-12-05,Action
174,Star Trek VI: The Undiscovered Country,27000000,96900000,16.188572,6.7,413,1991-12-05,Adventure
174,Star Trek VI: The Undiscovered Country,27000000,96900000,16.188572,6.7,413,1991-12-05,Thriller
9437,Kiss the Girls,27000000,60527873,18.913,6.2,345,1997-10-03,Drama
9437,Kiss the Girls,27000000,60527873,18.913,6.2,345,1997-10-03,Mystery
9437,Kiss the Girls,27000000,60527873,18.913,6.2,345,1997-10-03,Thriller
9437,Kiss the Girls,27000000,60527873,18.913,6.2,345,1997-10-03,Crime
525,The Blues Brothers,27000000,115229890,44.714264,7.5,1065,1980-06-17,Music
525,The Blues Brothers,27000000,115229890,44.714264,7.5,1065,1980-06-17,Comedy
525,The Blues Brothers,27000000,115229890,44.714264,7.5,1065,1980-06-17,Action
525,The Blues Brothers,27000000,115229890,44.714264,7.5,1065,1980-06-17,Crime
10188,The Sisterhood of the Traveling Pants 2,27000000,44352417,11.870301,6.0,238,2008-08-06,Adventure
10188,The Sisterhood of the Traveling Pants 2,27000000,44352417,11.870301,6.0,238,2008-08-06,Comedy
10188,The Sisterhood of the Traveling Pants 2,27000000,44352417,11.870301,6.0,238,2008-08-06,Drama
10188,The Sisterhood of the Traveling Pants 2,27000000,44352417,11.870301,6.0,238,2008-08-06,Family
245,About a Boy,27000000,129000000,28.227984,6.6,607,2002-04-26,Drama
245,About a Boy,27000000,129000000,28.227984,6.6,607,2002-04-26,Comedy
245,About a Boy,27000000,129000000,28.227984,6.6,607,2002-04-26,Romance
9825,Lake Placid,27000000,56870414,11.678561,5.5,247,1999-07-15,Horror
9825,Lake Placid,27000000,56870414,11.678561,5.5,247,1999-07-15,Comedy
9825,Lake Placid,27000000,56870414,11.678561,5.5,247,1999-07-15,Action
9825,Lake Placid,27000000,56870414,11.678561,5.5,247,1999-07-15,Science Fiction
9825,Lake Placid,27000000,56870414,11.678561,5.5,247,1999-07-15,Thriller
186,Lucky Number Slevin,27000000,56308881,36.921445,7.4,1323,2006-02-24,Drama
186,Lucky Number Slevin,27000000,56308881,36.921445,7.4,1323,2006-02-24,Thriller
186,Lucky Number Slevin,27000000,56308881,36.921445,7.4,1323,2006-02-24,Crime
186,Lucky Number Slevin,27000000,56308881,36.921445,7.4,1323,2006-02-24,Mystery
9549,The Right Stuff,27000000,21500000,17.567332,7.3,235,1983-10-20,Drama
9549,The Right Stuff,27000000,21500000,17.567332,7.3,235,1983-10-20,History
61891,Anonymous,30000000,15395087,16.698316,6.3,288,2011-10-21,Drama
61891,Anonymous,30000000,15395087,16.698316,6.3,288,2011-10-21,History
61891,Anonymous,30000000,15395087,16.698316,6.3,288,2011-10-21,Thriller
34584,The NeverEnding Story,27000000,20158808,47.862016,7.0,1002,1984-04-05,Drama
34584,The NeverEnding Story,27000000,20158808,47.862016,7.0,1002,1984-04-05,Family
34584,The NeverEnding Story,27000000,20158808,47.862016,7.0,1002,1984-04-05,Fantasy
34584,The NeverEnding Story,27000000,20158808,47.862016,7.0,1002,1984-04-05,Adventure
2666,Dark City,27000000,27200316,39.324831,7.2,828,1998-02-27,Mystery
2666,Dark City,27000000,27200316,39.324831,7.2,828,1998-02-27,Science Fiction
13155,Return to Oz,25000000,11137801,5.650125,6.7,120,1985-06-21,Adventure
13155,Return to Oz,25000000,11137801,5.650125,6.7,120,1985-06-21,Family
13155,Return to Oz,25000000,11137801,5.650125,6.7,120,1985-06-21,Fantasy
42807,The Newton Boys,27000000,76000000,3.123583,5.9,44,1998-03-26,Crime
42807,The Newton Boys,27000000,76000000,3.123583,5.9,44,1998-03-26,Action
42807,The Newton Boys,27000000,76000000,3.123583,5.9,44,1998-03-26,Drama
28355,Case 39,27000000,29000000,23.917982,6.1,563,2009-08-13,Horror
28355,Case 39,27000000,29000000,23.917982,6.1,563,2009-08-13,Mystery
28355,Case 39,27000000,29000000,23.917982,6.1,563,2009-08-13,Thriller
8080,Suspect Zero,27000000,13000000,8.715822,5.5,98,2004-08-27,Crime
8080,Suspect Zero,27000000,13000000,8.715822,5.5,98,2004-08-27,Thriller
56288,Spy Kids: All the Time in the World,27000000,85564310,14.788073,4.4,222,2011-08-18,Family
56288,Spy Kids: All the Time in the World,27000000,85564310,14.788073,4.4,222,2011-08-18,Comedy
56288,Spy Kids: All the Time in the World,27000000,85564310,14.788073,4.4,222,2011-08-18,Action
303858,Money Monster,27000000,93282604,38.279458,6.5,1068,2016-05-12,Thriller
1613,The 51st State,28,14,9.670031,5.9,173,2001-12-07,Thriller
1613,The 51st State,28,14,9.670031,5.9,173,2001-12-07,Action
1613,The 51st State,28,14,9.670031,5.9,173,2001-12-07,Comedy
1613,The 51st State,28,14,9.670031,5.9,173,2001-12-07,Crime
16617,Mindhunters,27000000,21148829,17.193659,6.3,333,2004-05-07,Mystery
16617,Mindhunters,27000000,21148829,17.193659,6.3,333,2004-05-07,Thriller
16617,Mindhunters,27000000,21148829,17.193659,6.3,333,2004-05-07,Crime
8944,What Just Happened,25000000,6673422,8.31653,5.2,127,2008-10-17,Comedy
8944,What Just Happened,25000000,6673422,8.31653,5.2,127,2008-10-17,Drama
14560,Paul Blart: Mall Cop,26000000,183293131,31.250383,5.2,788,2009-01-15,Action
14560,Paul Blart: Mall Cop,26000000,183293131,31.250383,5.2,788,2009-01-15,Adventure
14560,Paul Blart: Mall Cop,26000000,183293131,31.250383,5.2,788,2009-01-15,Comedy
14560,Paul Blart: Mall Cop,26000000,183293131,31.250383,5.2,788,2009-01-15,Family
10330,Freaky Friday,26000000,110230332,24.345651,6.0,879,2003-08-03,Comedy
6957,The 40 Year Old Virgin,26000000,109449237,38.473732,6.2,1983,2005-08-11,Comedy
6957,The 40 Year Old Virgin,26000000,109449237,38.473732,6.2,1983,2005-08-11,Romance
1934,Shakespeare in Love,25000000,289317794,31.792964,6.8,796,1998-12-11,Romance
1934,Shakespeare in Love,25000000,289317794,31.792964,6.8,796,1998-12-11,History
169917,A Walk Among the Tombstones,28000000,53181600,61.309619,6.2,1131,2014-09-18,Crime
169917,A Walk Among the Tombstones,28000000,53181600,61.309619,6.2,1131,2014-09-18,Drama
169917,A Walk Among the Tombstones,28000000,53181600,61.309619,6.2,1131,2014-09-18,Mystery
169917,A Walk Among the Tombstones,28000000,53181600,61.309619,6.2,1131,2014-09-18,Thriller
951,Kindergarten Cop,15000000,201957688,5.411154,5.8,628,1990-12-21,Comedy
10189,Pineapple Express,27000000,101624843,41.832392,6.6,1148,2008-08-06,Action
10189,Pineapple Express,27000000,101624843,41.832392,6.6,1148,2008-08-06,Comedy
9454,Ever After: A Cinderella Story,26000000,65705772,21.988861,6.8,399,1998-07-31,Drama
9454,Ever After: A Cinderella Story,26000000,65705772,21.988861,6.8,399,1998-07-31,Romance
9454,Ever After: A Cinderella Story,26000000,65705772,21.988861,6.8,399,1998-07-31,Comedy
2055,Open Range,22000000,68296293,19.068175,7.0,262,2003-08-29,Western
1551,Flatliners,26000000,61489265,24.114459,6.3,404,1990-08-09,Drama
1551,Flatliners,26000000,61489265,24.114459,6.3,404,1990-08-09,Horror
1551,Flatliners,26000000,61489265,24.114459,6.3,404,1990-08-09,Science Fiction
1551,Flatliners,26000000,61489265,24.114459,6.3,404,1990-08-09,Thriller
5902,A Bridge Too Far,22000000,50750000,20.256571,6.9,207,1977-06-15,Drama
5902,A Bridge Too Far,22000000,50750000,20.256571,6.9,207,1977-06-15,History
5902,A Bridge Too Far,22000000,50750000,20.256571,6.9,207,1977-06-15,War
11460,Red Eye,26000000,57891803,8.802626,6.2,455,2005-08-04,Horror
11460,Red Eye,26000000,57891803,8.802626,6.2,455,2005-08-04,Thriller
9358,Final Destination 2,26000000,90426405,37.355826,5.9,1023,2003-01-31,Horror
9358,Final Destination 2,26000000,90426405,37.355826,5.9,1023,2003-01-31,Mystery
134,"O Brother, Where Art Thou?",26000000,71868327,39.742009,7.3,1112,2000-08-30,Action
134,"O Brother, Where Art Thou?",26000000,71868327,39.742009,7.3,1112,2000-08-30,Adventure
134,"O Brother, Where Art Thou?",26000000,71868327,39.742009,7.3,1112,2000-08-30,Comedy
22894,Legion,26000000,67918658,30.981604,5.2,629,2010-01-21,Horror
134374,Pain & Gain,25000000,86175291,31.893932,6.1,1573,2013-04-18,Thriller
134374,Pain & Gain,25000000,86175291,31.893932,6.1,1573,2013-04-18,Crime
134374,Pain & Gain,25000000,86175291,31.893932,6.1,1573,2013-04-18,Action
15028,Clockstoppers,26000000,38793283,5.894163,4.9,89,2002-03-17,Adventure
15028,Clockstoppers,26000000,38793283,5.894163,4.9,89,2002-03-17,Family
15028,Clockstoppers,26000000,38793283,5.894163,4.9,89,2002-03-17,Science Fiction
15028,Clockstoppers,26000000,38793283,5.894163,4.9,89,2002-03-17,Thriller
7445,Brothers,26000000,43318349,22.07638,6.8,633,2009-01-27,Drama
7445,Brothers,26000000,43318349,22.07638,6.8,633,2009-01-27,Thriller
7445,Brothers,26000000,43318349,22.07638,6.8,633,2009-01-27,War
17047,Agent Cody Banks 2: Destination London,26000000,28818995,10.925618,5.2,144,2004-12-03,Comedy
62838,New Year's Eve,56000000,142044638,21.219292,5.7,718,2011-12-08,Comedy
62838,New Year's Eve,56000000,142044638,21.219292,5.7,718,2011-12-08,Romance
2057,Original Sin,42000000,35402320,14.831402,5.8,198,2001-08-03,Drama
2057,Original Sin,42000000,35402320,14.831402,5.8,198,2001-08-03,Thriller
2057,Original Sin,42000000,35402320,14.831402,5.8,198,2001-08-03,Mystery
2057,Original Sin,42000000,35402320,14.831402,5.8,198,2001-08-03,Romance
70436,The Raven,26000000,29657751,22.520842,6.1,426,2012-03-09,Crime
70436,The Raven,26000000,29657751,22.520842,6.1,426,2012-03-09,Thriller
70436,The Raven,26000000,29657751,22.520842,6.1,426,2012-03-09,Mystery
16784,Welcome to Mooseport,30000000,14000000,3.314094,4.8,54,2004-02-24,Comedy
8011,Highlander: The Final Dimension,26000000,36800000,7.964451,4.5,110,1994-11-29,Action
8011,Highlander: The Final Dimension,26000000,36800000,7.964451,4.5,110,1994-11-29,Fantasy
8011,Highlander: The Final Dimension,26000000,36800000,7.964451,4.5,110,1994-11-29,Science Fiction
36355,Flipper,25530000,20080020,4.475007,5.3,84,1996-05-17,Adventure
36355,Flipper,25530000,20080020,4.475007,5.3,84,1996-05-17,Family
238615,Self/less,26000000,30523226,66.097437,6.3,1091,2015-07-10,Science Fiction
238615,Self/less,26000000,30523226,66.097437,6.3,1091,2015-07-10,Mystery
238615,Self/less,26000000,30523226,66.097437,6.3,1091,2015-07-10,Thriller
1985,The Constant Gardener,25000000,82466670,20.679652,6.8,417,2005-08-31,Drama
1985,The Constant Gardener,25000000,82466670,20.679652,6.8,417,2005-08-31,Mystery
1985,The Constant Gardener,25000000,82466670,20.679652,6.8,417,2005-08-31,Thriller
615,The Passion of the Christ,30000000,611899420,38.171417,6.9,864,2004-02-25,Drama
788,Mrs. Doubtfire,25000000,441286195,30.884535,7.0,1591,1993-11-24,Comedy
788,Mrs. Doubtfire,25000000,441286195,30.884535,7.0,1591,1993-11-24,Drama
788,Mrs. Doubtfire,25000000,441286195,30.884535,7.0,1591,1993-11-24,Family
380,Rain Man,25000000,412800000,49.510658,7.6,1709,1988-12-11,Drama
13223,Gran Torino,33000000,269958228,50.7453,7.8,3086,2008-12-09,Drama
10523,W.,25100000,29506464,10.445391,6.1,143,2008-10-17,Drama
10523,W.,25100000,29506464,10.445391,6.1,143,2008-10-17,History
8681,Taken,25000000,226830568,80.879032,7.2,4369,2008-02-18,Action
8681,Taken,25000000,226830568,80.879032,7.2,4369,2008-02-18,Thriller
239571,The Best of Me,26000000,35926213,33.93914,7.2,765,2014-10-16,Drama
239571,The Best of Me,26000000,35926213,33.93914,7.2,765,2014-10-16,Romance
619,The Bodyguard,25000000,411006740,26.576385,6.1,661,1992-11-25,Thriller
619,The Bodyguard,25000000,411006740,26.576385,6.1,661,1992-11-25,Action
619,The Bodyguard,25000000,411006740,26.576385,6.1,661,1992-11-25,Drama
619,The Bodyguard,25000000,411006740,26.576385,6.1,661,1992-11-25,Music
619,The Bodyguard,25000000,411006740,26.576385,6.1,661,1992-11-25,Romance
424,Schindler's List,22000000,321365567,104.469351,8.3,4329,1993-11-29,Drama
424,Schindler's List,22000000,321365567,104.469351,8.3,4329,1993-11-29,History
424,Schindler's List,22000000,321365567,104.469351,8.3,4329,1993-11-29,War
50014,The Help,25000000,124272124,42.191509,7.8,1910,2011-08-09,Drama
162903,The Fifth Estate,28000000,8555008,20.267062,5.7,364,2013-10-11,Drama
162903,The Fifth Estate,28000000,8555008,20.267062,5.7,364,2013-10-11,Thriller
6466,Freddy vs. Jason,30000000,114908830,26.69592,5.8,594,2003-08-15,Horror
12589,Jimmy Neutron: Boy Genius,25000000,80936232,12.739721,5.6,231,2001-12-21,Action
12589,Jimmy Neutron: Boy Genius,25000000,80936232,12.739721,5.6,231,2001-12-21,Adventure
12589,Jimmy Neutron: Boy Genius,25000000,80936232,12.739721,5.6,231,2001-12-21,Animation
12589,Jimmy Neutron: Boy Genius,25000000,80936232,12.739721,5.6,231,2001-12-21,Comedy
12589,Jimmy Neutron: Boy Genius,25000000,80936232,12.739721,5.6,231,2001-12-21,Family
12589,Jimmy Neutron: Boy Genius,25000000,80936232,12.739721,5.6,231,2001-12-21,Fantasy
12589,Jimmy Neutron: Boy Genius,25000000,80936232,12.739721,5.6,231,2001-12-21,Science Fiction
7191,Cloverfield,25000000,170764026,46.942396,6.4,2251,2008-01-15,Action
7191,Cloverfield,25000000,170764026,46.942396,6.4,2251,2008-01-15,Thriller
7191,Cloverfield,25000000,170764026,46.942396,6.4,2251,2008-01-15,Science Fiction
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,25000000,78000000,15.505137,5.8,286,1991-03-22,Science Fiction
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,25000000,78000000,15.505137,5.8,286,1991-03-22,Adventure
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,25000000,78000000,15.505137,5.8,286,1991-03-22,Action
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,25000000,78000000,15.505137,5.8,286,1991-03-22,Comedy
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,25000000,78000000,15.505137,5.8,286,1991-03-22,Family
117,The Untouchables,25000000,76270454,38.272889,7.6,1384,1987-06-02,Crime
117,The Untouchables,25000000,76270454,38.272889,7.6,1384,1987-06-02,Drama
117,The Untouchables,25000000,76270454,38.272889,7.6,1384,1987-06-02,History
117,The Untouchables,25000000,76270454,38.272889,7.6,1384,1987-06-02,Thriller
6977,No Country for Old Men,25000000,171600000,53.645267,7.7,3003,2007-11-08,Crime
6977,No Country for Old Men,25000000,171600000,53.645267,7.7,3003,2007-11-08,Drama
6977,No Country for Old Men,25000000,171600000,53.645267,7.7,3003,2007-11-08,Thriller
168530,Ride Along,25000000,153997819,28.468,6.1,853,2014-01-07,Action
168530,Ride Along,25000000,153997819,28.468,6.1,853,2014-01-07,Comedy
634,Bridget Jones's Diary,25000000,281929795,35.310712,6.5,1356,2001-04-13,Comedy
634,Bridget Jones's Diary,25000000,281929795,35.310712,6.5,1356,2001-04-13,Romance
634,Bridget Jones's Diary,25000000,281929795,35.310712,6.5,1356,2001-04-13,Drama
392,Chocolat,25000000,152500343,28.727731,6.8,951,2000-12-14,Comedy
392,Chocolat,25000000,152500343,28.727731,6.8,951,2000-12-14,Drama
392,Chocolat,25000000,152500343,28.727731,6.8,951,2000-12-14,Romance
10327,"Legally Blonde 2: Red, White & Blonde",45000000,124914842,4.340616,5.1,377,2003-07-02,Comedy
88042,Parental Guidance,25000000,119772232,14.604911,5.7,210,2012-12-25,Comedy
41630,No Strings Attached,25000000,147780440,38.688822,6.1,1331,2011-01-21,Comedy
41630,No Strings Attached,25000000,147780440,38.688822,6.1,1331,2011-01-21,Romance
11969,Tombstone,25000000,56505065,30.537845,7.4,626,1993-12-25,Action
11969,Tombstone,25000000,56505065,30.537845,7.4,626,1993-12-25,Adventure
11969,Tombstone,25000000,56505065,30.537845,7.4,626,1993-12-25,Drama
11969,Tombstone,25000000,56505065,30.537845,7.4,626,1993-12-25,History
11969,Tombstone,25000000,56505065,30.537845,7.4,626,1993-12-25,Western
2085,Romeo Must Die,25000000,91036760,19.750059,6.0,330,2000-03-20,Action
2085,Romeo Must Die,25000000,91036760,19.750059,6.0,330,2000-03-20,Crime
2085,Romeo Must Die,25000000,91036760,19.750059,6.0,330,2000-03-20,Thriller
794,The Omen,2800000,60922980,25.939385,7.2,476,1976-06-06,Horror
794,The Omen,2800000,60922980,25.939385,7.2,476,1976-06-06,Thriller
9286,Final Destination 3,25000000,117719158,31.64341,5.8,974,2006-02-10,Horror
9286,Final Destination 3,25000000,117719158,31.64341,5.8,974,2006-02-10,Mystery
77877,The Lucky One,25000000,99357138,26.811541,6.8,946,2012-04-19,Drama
77877,The Lucky One,25000000,99357138,26.811541,6.8,946,2012-04-19,Romance
1265,Bridge to Terabithia,60000000,137587063,40.646102,7.0,1113,2007-02-16,Adventure
1265,Bridge to Terabithia,60000000,137587063,40.646102,7.0,1113,2007-02-16,Drama
1265,Bridge to Terabithia,60000000,137587063,40.646102,7.0,1113,2007-02-16,Family
866,Finding Neverland,25000000,116766556,34.160448,7.2,1223,2004-10-17,Drama
75174,The Grey,25000000,77278331,48.552871,6.4,1451,2012-01-26,Action
75174,The Grey,25000000,77278331,48.552871,6.4,1451,2012-01-26,Drama
75174,The Grey,25000000,77278331,48.552871,6.4,1451,2012-01-26,Thriller
11096,Hide and Seek,25000000,122644820,18.228538,6.1,440,2005-01-27,Horror
11096,Hide and Seek,25000000,122644820,18.228538,6.1,440,2005-01-27,Mystery
11096,Hide and Seek,25000000,122644820,18.228538,6.1,440,2005-01-27,Thriller
8699,Anchorman: The Legend of Ron Burgundy,26000000,90574188,29.342744,6.7,1493,2004-07-09,Comedy
769,GoodFellas,25000000,46836394,63.654244,8.2,3128,1990-09-12,Drama
769,GoodFellas,25000000,46836394,63.654244,8.2,3128,1990-09-12,Crime
10923,Agent Cody Banks,28000000,58795814,11.859396,5.0,284,2003-03-14,Action
11283,Nanny McPhee,25000000,122489822,24.356483,6.4,711,2005-10-21,Fantasy
11283,Nanny McPhee,25000000,122489822,24.356483,6.4,711,2005-10-21,Comedy
11283,Nanny McPhee,25000000,122489822,24.356483,6.4,711,2005-10-21,Family
111,Scarface,25000000,65884703,70.105981,8.0,2948,1983-12-08,Action
111,Scarface,25000000,65884703,70.105981,8.0,2948,1983-12-08,Crime
111,Scarface,25000000,65884703,70.105981,8.0,2948,1983-12-08,Drama
111,Scarface,25000000,65884703,70.105981,8.0,2948,1983-12-08,Thriller
746,The Last Emperor,23000000,43984230,21.189028,7.4,355,1987-10-21,Drama
746,The Last Emperor,23000000,43984230,21.189028,7.4,355,1987-10-21,History
77866,Contraband,25000000,63100000,31.364901,6.1,770,2012-01-12,Thriller
77866,Contraband,25000000,63100000,31.364901,6.1,770,2012-01-12,Action
77866,Contraband,25000000,63100000,31.364901,6.1,770,2012-01-12,Drama
77866,Contraband,25000000,63100000,31.364901,6.1,770,2012-01-12,Crime
7345,There Will Be Blood,25000000,77208711,37.817905,7.9,1537,2007-12-28,Drama
12277,Undercover Brother,25000000,41604473,6.086083,5.5,112,2002-05-31,Action
12277,Undercover Brother,25000000,41604473,6.086083,5.5,112,2002-05-31,Comedy
9779,The Sisterhood of the Traveling Pants,25000000,39053061,17.17372,6.3,386,2005-06-01,Drama
9779,The Sisterhood of the Traveling Pants,25000000,39053061,17.17372,6.3,386,2005-06-01,Comedy
2140,Kiss of the Dragon,25000000,64437847,16.936576,6.4,298,2001-07-06,Action
2140,Kiss of the Dragon,25000000,64437847,16.936576,6.4,298,2001-07-06,Crime
2140,Kiss of the Dragon,25000000,64437847,16.936576,6.4,298,2001-07-06,Thriller
12620,The House Bunny,25000000,70442940,25.838073,5.6,529,2008-08-22,Romance
12620,The House Bunny,25000000,70442940,25.838073,5.6,529,2008-08-22,Comedy
14177,Beauty Shop,25000000,36351350,5.625632,5.4,115,2005-06-02,Comedy
14177,Beauty Shop,25000000,36351350,5.625632,5.4,115,2005-06-02,Romance
